p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	direction
4.38586295607822e-28	-4.35840555268012	0.035	0.304	1.00484506186708e-23	11	BASP1	down
1.03649677113103e-26	-3.94502619119743	0.024	0.234	2.37471775233829e-22	11	LITAF	down
4.52744714395195e-25	-4.24137884865651	0.03	0.232	1.03728341515083e-20	11	PFN2.1	down
9.34366978067606e-25	-4.92608652119321	0.032	0.257	2.14072818345069e-20	11	TGFBI	down
5.79926101188652e-117	2.58312510827507	0.994	0.556	1.32866869043332e-112	11	TGM3	up
1.02982626337434e-111	2.22806055993985	0.983	0.48	2.35943495201696e-107	11	DSP	up
1.55011186824194e-97	2.05166465761331	0.959	0.483	3.55146130132912e-93	11	DSG2	up
6.02623499598717e-88	2.35290040410942	0.953	0.498	1.38067069993062e-83	11	EPPK1	up
1.04320711377628e-87	2.01739959629327	0.938	0.437	2.39009181837283e-83	11	MYO10	up
2.18778844355967e-86	2.01268192922321	0.937	0.438	5.01244210303955e-82	11	LIMA1	up
9.28561977183343e-86	2.93122719480657	0.861	0.248	2.12742834592476e-81	11	A2M	up
5.31448300873198e-85	1.86695355082951	0.99	0.582	1.21760120213058e-80	11	EPCAM	up
1.24233825575019e-81	2.2633028142494	0.867	0.284	2.84632117774925e-77	11	OTOA.3	up
2.44002010124347e-78	1.93405632148098	0.974	0.537	5.59033005395891e-74	11	PINLYP	up
3.05856251248265e-78	-3.49807116529978	0.227	0.71	7.00747257234899e-74	12	LOC138562538	down
1.41565229868148e-53	-3.17581596372513	0.224	0.615	3.24340098150914e-49	12	EPCAM	down
1.0592372275943e-48	-3.2623912712239	0.173	0.572	2.4268184121413e-44	12	PINLYP	down
1.80394349558214e-48	-2.67610884134319	0.448	0.714	4.13301494272824e-44	12	KRT5.2	down
2.23019312570237e-48	-2.70318038719291	0.252	0.614	5.10959547029669e-44	12	ANXA1.3	down
6.1498971760905e-48	-3.05065065276564	0.125	0.521	1.40900294201409e-43	12	CLDN7	down
8.0547421853244e-48	-2.9005022174236	0.207	0.6	1.84542198207967e-43	12	ANXA1.4	down
1.09443355886044e-47	-3.26752971486473	0.119	0.517	2.50745672670515e-43	12	DSP	down
6.63188754464367e-47	-2.68950254962845	0.55	0.772	1.51943175535331e-42	12	KRT5	down
4.34920613749703e-45	-2.88870424425443	0.164	0.518	9.96446618161945e-41	12	DSG2	down
5.32297009037029e-139	4.48988459591499	0.931	0.166	1.21954567740474e-134	12	COL11A1	up
2.83904148479604e-107	7.39778840475154	0.735	0.038	6.5045279458162e-103	12	COL2A1	up
1.53223336098398e-105	3.58961328306624	0.871	0.221	3.5104998533504e-101	12	TGFBI	up
1.45821294448442e-103	2.95396287776207	0.85	0.204	3.34091167710826e-99	12	FN1	up
4.90814371949268e-98	6.3825696912674	0.655	0.021	1.12450480757297e-93	12	COL11A2	up
4.5353300304727e-96	2.60352447948514	0.878	0.187	1.0390894632816e-91	12	KRT18	up
2.35063530286495e-92	5.44437036134882	0.67	0.063	5.38554054239389e-88	12	THBS4	up
3.44392887163856e-91	2.6443185990462	0.836	0.233	7.89038543781111e-87	12	THBS2	up
1.07969043594649e-88	2.33702507538665	0.866	0.192	2.47367875779701e-84	12	KRT8	up
1.31273150634275e-82	2.2827744416471	0.847	0.253	3.00759915418187e-78	12	S100G	up
1.53051133369112e-30	-1.86794731216827	0.098	0.36	3.50655451661972e-26	13	SKI	down
2.51480817056075e-26	-2.34688785502385	0.049	0.267	5.76167699957173e-22	13	ZNF407	down
3.48163528504217e-26	-2.23590366792183	0.054	0.26	7.97677460156012e-22	13	MSI2	down
8.13814073832174e-25	-1.8822718802286	0.103	0.326	1.86452942455689e-20	13	HELZ2	down
2.12093000168102e-24	-2.30551458281866	0.074	0.331	4.85926272685138e-20	13	DIAPH2	down
1.33000790954139e-23	-1.94733831408351	0.089	0.35	3.04718112155029e-19	13	ITPR2	down
1.67552243601067e-23	-2.21788905686412	0.064	0.288	3.83878945314404e-19	13	PCDH7	down
2.47786050831602e-23	-2.24169969846997	0.073	0.33	5.67702621060283e-19	13	RAI1	down
7.74143432496686e-23	-1.92659867694009	0.08	0.321	1.77364001819316e-18	13	MED13L	down
1.24189655734481e-22	-1.9662653278311	0.076	0.312	2.84530920253269e-18	13	LOC138582666	down
6.19654761287483e-52	1.37026363732198	0.83	0.556	1.41969102358575e-47	13	LOC138472551	up
1.55489955532519e-46	1.1469028209023	0.915	0.64	3.56243037120554e-42	13	C2PH19orf33	up
7.56046296152479e-41	1.96479141191904	0.439	0.106	1.73217766911494e-36	13	S100A6	up
1.45252608352119e-38	1.15032352838807	0.874	0.657	3.3278825099554e-34	13	S100A13	up
2.59060128220385e-37	2.26909929515978	0.338	0.052	5.93532659765724e-33	13	LOC138527547	up
1.85666004194438e-21	1.00451840582434	0.705	0.453	4.25379382209877e-17	13	LOC138582574	up
7.80671642279479e-68	-3.46095074398256	0.225	0.701	1.78859679962651e-63	14	LOC138562538	down
2.18208290466106e-60	-3.00901536744277	0.214	0.608	4.99937014286895e-56	14	ANXA1.3	down
1.94592441522443e-59	-3.56923596231697	0.145	0.564	4.45830742772069e-55	14	PINLYP	down
1.44214774611452e-58	-2.99522541405908	0.273	0.674	3.30410470112297e-54	14	S100A13	down
1.78766168040298e-58	-3.34112737085648	0.186	0.608	4.09571167597126e-54	14	EPCAM	down
2.02783088776479e-57	-3.17239993018647	0.105	0.513	4.64596334695792e-53	14	CLDN7	down
8.73289305243313e-57	-3.11958418554455	0.173	0.593	2.00079312724295e-52	14	ANXA1.4	down
9.96585763525044e-56	-3.26654999315132	0.116	0.512	2.28327764281223e-51	14	DSG2	down
2.30878374432414e-55	-3.50446955429829	0.1	0.51	5.28965443662103e-51	14	DSP	down
1.90668040073015e-54	-3.2846962872653	0.09	0.459	4.36839546611285e-50	14	FGFBP1	down
9.5555150704744e-152	8.20939654294812	0.851	0.015	2.18926405779639e-147	14	VWF	up
1.00278103082286e-143	9.32214126683305	0.832	0.005	2.29747161971824e-139	14	PLVAP	up
1.66261181640153e-138	7.56298557268416	0.832	0.01	3.80920993255755e-134	14	PRX	up
1.63596054547677e-133	8.11012364926952	0.808	0.008	3.74814920574182e-129	14	SHANK3	up
1.21715619240449e-130	4.08088208912427	0.911	0.177	2.78862655241793e-126	14	CAV1	up
1.6630889683144e-128	4.26103018401185	0.902	0.153	3.81030313530512e-124	14	HSPG2	up
9.5420583740818e-119	8.24026605380635	0.733	0.005	2.18618099408588e-114	14	PECAM1	up
5.14461792323582e-116	6.83896446224928	0.734	0.014	1.17868341239256e-111	14	ICAM1.1	up
2.69266756018743e-113	3.04894862400812	0.896	0.264	6.16917064714541e-109	14	S100G	up
5.20589688362456e-113	9.03649810089728	0.701	0.003	1.19272303500722e-108	14	TIE1	up
1.46478514023219e-42	-2.37703921058369	0.234	0.591	3.35596923478597e-38	15	ANXA1.4	down
8.8237202444757e-39	-2.4481301735317	0.235	0.606	2.02160254521183e-34	15	EPCAM	down
1.49921513501808e-37	-2.64033543976149	0.135	0.512	3.43485179583993e-33	15	CLDN7	down
2.34284907931518e-37	-4.03490101504389	0.069	0.399	5.367701525619e-33	15	LPO.2	down
4.7042274486857e-37	-2.80644350878074	0.208	0.562	1.07778555076838e-32	15	PINLYP	down
2.22931051169974e-36	-2.72675064105629	0.152	0.508	5.10757331335527e-32	15	DSP	down
2.5836185082998e-36	-2.13999993436086	0.291	0.605	5.91932836436567e-32	15	ANXA1.3	down
2.6355497399975e-36	-3.4727027247978	0.03	0.277	6.03830800930828e-32	15	LOC138570219	down
1.38373729751705e-35	-1.72734760311753	0.407	0.671	3.17028052234132e-31	15	S100A13	down
