p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	direction
3.80304204439485e-41	-2.84330483364177	0.203	0.544	7.15618421493779e-37	1	EPPK1	down
4.6372767090994e-41	-2.3255592037349	0.217	0.563	8.72596358351234e-37	1	MGST3	down
3.36237568040958e-40	-3.76381829875137	0.075	0.41	6.3269823178267e-36	1	FABP2	down
6.31126933468276e-40	-4.64700875269244	0.047	0.397	1.18759155070725e-35	1	LOC138511169	down
2.73056948606808e-39	-1.41627735377681	0.625	0.841	5.1381126019343e-35	1	CAPG	down
3.80661448128773e-38	-2.32747830311277	0.147	0.475	7.16290646943913e-34	1	FGFBP1	down
6.66963147190611e-38	-3.76868156046206	0.027	0.301	1.25502455406857e-33	1	SCEL	down
1.75335047276995e-37	-2.76880481484709	0.088	0.4	3.29927958461122e-33	1	ASS1	down
2.7180092949502e-36	-4.33264981318504	0.048	0.335	5.11447809030779e-32	1	PLAUR	down
5.64779622824336e-36	-3.16939961346295	0.086	0.405	1.06274581626855e-31	1	IFI27	down
1.07844347383483e-35	-4.27329833785436	0.046	0.348	2.029307084715e-31	1	AVR4	down
1.57470055417262e-35	-4.44478957907658	0.021	0.307	2.96311403278663e-31	1	CLDN4	down
2.73874042337763e-35	-2.40318547311442	0.152	0.505	5.15348785466968e-31	1	PGD	down
1.79852790224825e-34	-3.09508696427099	0.083	0.47	3.38428995366053e-30	1	SERPINB5	down
3.17704077480359e-34	-2.67068775015862	0.071	0.342	5.97823762594791e-30	1	FAM162A	down
5.44274541410052e-34	-4.00066719996022	0.022	0.293	1.0241614045713e-29	1	LOC138570219	down
1.30585930390182e-32	-2.10621130930151	0.346	0.627	2.45723545215205e-28	1	GSTM4	down
1.83761646813893e-32	-3.7884988976077	0.042	0.334	3.45784290809702e-28	1	WFDC5	down
1.50187951060111e-31	-4.99146648475425	0.01	0.24	2.82608667509812e-27	1	FAM83B	down
1.12555135402116e-30	-2.08060939205267	0.148	0.483	2.11794998286161e-26	1	GSTA4	down
1.92290030952046e-30	-4.28331146714968	0.089	0.362	3.61832151242465e-26	1	LOC138521056	down
3.88761006745382e-30	-4.63062878256202	0.015	0.262	7.31531586392785e-26	1	EVPL	down
4.96367299627232e-30	-3.19788524175213	0.083	0.368	9.34014347708562e-26	1	A2M	down
1.03189695302672e-29	-2.61678989239895	0.065	0.332	1.94172049651038e-25	1	EFHD2	down
6.0798111589602e-29	-3.00199125623898	0.321	0.586	1.14403806578154e-24	1	KRT15	down
8.92375300916805e-29	-3.46976474632144	0.044	0.299	1.67918260373515e-24	1	UPP1	down
3.69838247841211e-28	-3.07469436040788	0.09	0.356	6.95924630962807e-24	1	MUC2	down
4.06545181105233e-28	-2.23336603123045	0.079	0.343	7.64996067285716e-24	1	KLF5	down
4.26966977785843e-28	-2.91904554662883	0.074	0.359	8.03423762099621e-24	1	LOC138528712	down
8.40786246894544e-28	-3.23871666251057	0.037	0.294	1.58210748078146e-23	1	TSPAN13	down
8.40973422333926e-28	-5.25674358191262	0.009	0.235	1.58245968880575e-23	1	A4GNT	down
1.80103285978358e-27	-3.43424567244921	0.033	0.244	3.38900353225476e-23	1	LOC138527095	down
1.81719036633123e-27	-3.96713709620811	0.079	0.372	3.41940711232547e-23	1	AGR2A	down
1.9642803831536e-27	-4.52811810764512	0.013	0.242	3.69618639698013e-23	1	BAIAP2L1	down
2.26729576267649e-27	-3.05962805707521	0.07	0.357	4.26637043662835e-23	1	TREX2	down
6.21877246064653e-27	-2.71326438046354	0.049	0.306	1.17018641391986e-22	1	SYTL2	down
2.64610245753247e-26	-2.3830335502514	0.087	0.384	4.97917099433885e-22	1	NCCRP1	down
1.20540153446516e-25	-3.89272297681718	0.021	0.266	2.26820406740309e-21	1	MBP	down
1.2725789154025e-25	-3.36155947801146	0.07	0.328	2.39461174511288e-21	1	ITGA6	down
2.14501729269945e-25	-4.43775233633799	0.032	0.292	4.03627903967256e-21	1	PSCA	down
2.18314309277975e-25	-1.7903704448883	0.281	0.502	4.10802035768365e-21	1	MYO10	down
3.13019514339998e-25	-3.404110713829	0.065	0.294	5.89008820133574e-21	1	LOC138521299	down
3.7557317231249e-25	-5.23920650260055	0.01	0.217	7.06716038340413e-21	1	LOC138472418	down
